ticker,name,currency,exchange,industry,logo,weburl,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,last_processing_date,total_grade,total_level,cik,roi,p/e,beta,electricity,Diesel ,Business Travel,Carbon Footprint
aese,Allied Esports Entertainment Inc,USD,NASDAQ NMS - GLOBAL MARKET,Hotels Restaurants and Leisure,https://static.finnhub.io/logo/60068062-80db-11ea-826d-00000000092a.png,https://ir.alliedesportsent.com/,B,Medium,B,Medium,B,Medium,200,200,200,600,10-06-2022,B,Medium,1708341,0.279201859,20.25420764,2.519736169,14863.14373,981.2037032,7451.799921,7.062546974
aeye,AudioEye Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/d47b30ac-80da-11ea-acae-00000000092a.png,https://www.audioeye.com/,B,Medium,BB,Medium,BB,Medium,235,301,308,844,16-04-2022,BB,Medium,1362190,0.224222281,28.9130943,0.341422823,21599.82197,1020.162259,6960.120677,7.160098495
aeri,Aerie Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,https://static.finnhub.io/logo/c3eb1f5c-80ce-11ea-bebe-00000000092a.png,https://aeriepharma.com/,A,High,B,Medium,BB,Medium,500,264,310,1074,16-04-2022,BBB,High,1337553,1.158190056,17.64148746,-0.780749432,7329.500419,1143.073979,7248.554915,7.873859207
aey,ADDvantage Technologies Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/d2abb4b87e579c2bb32357938df36ceafc9b5d1e999aee923ea9938b2acee94c.png,http://www.addvantagetechnologies.com/,B,Medium,B,Medium,BB,Medium,235,234,300,769,16-04-2022,BB,Medium,874292,1.254671075,10.05686085,0.943658086,20539.55796,719.5127597,6114.466507,5.344599912
afaq,AF Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,N/A,,,B,Medium,B,Medium,B,Medium,200,200,200,600,21-06-2022,B,Medium,1841661,1.266581366,15.99259314,1.720982981,16349.84513,1015.337776,8537.46417,7.507551723
afmd,Affimed NV,EUR,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/29cc761a-80d0-11ea-ab42-00000000092a.png,https://www.affimed.com/,BB,Medium,BB,Medium,BB,Medium,368,304,310,982,16-04-2022,BBB,High,1608390,0.895064731,11.85544885,2.235295834,5590.289161,505.9229221,9588.790656,5.018646909
afcg,AFC Gamma Inc,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,https://static.finnhub.io/logo/f0ef42fade24d578bbdf91be70ad822290a91ced952da4c22093df2e1c015b1b.png,https://afcgamma.com/,B,Medium,B,Medium,B,Medium,255,204,226,685,10-06-2022,B,Medium,1822523,0.255668789,9.598843185,-0.827570367,6933.530537,781.2960726,7320.485049,5.951596892
afbi,Affinity Bancshares Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,,https://communityfirstbancshares.q4ir.com/,B,Medium,B,Medium,B,Medium,200,207,200,607,10-06-2022,B,Medium,1823406,1.332785177,15.4350892,1.957531421,17667.64369,682.2198066,7335.127445,5.434796394
afrm,Affirm Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/AFRM.png,https://www.affirm.com/,B,Medium,BB,Medium,BB,Medium,225,335,335,895,10-06-2022,BB,Medium,1820953,1.243533318,26.9825513,2.624200399,14521.78497,552.5412793,3035.875432,3.704753146
afib,Acutus Medical Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/352bd59a63f14910c54166ecc5aa8f67ac11b7d8828185bc023d5915d7cf0457.png,http://www.acutusmedical.com/,B,Medium,B,Medium,B,Medium,205,211,235,651,10-06-2022,B,Medium,1522860,1.235132218,10.6589873,1.037701398,9207.687647,723.4890889,6449.22029,5.434922074
agen,Agenus Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/9ccb30fe-80df-11ea-993b-00000000092a.png,https://agenusbio.com/,B,Medium,B,Medium,BB,Medium,290,245,300,835,16-04-2022,BB,Medium,1098972,1.214997293,25.40186408,1.931041287,10159.22557,897.3589074,8703.210067,6.908773385
afya,Afya Ltd,BRL,NASDAQ NMS - GLOBAL MARKET,Diversified Consumer Services,https://static.finnhub.io/logo/c57ab10fd72c2aa8b1db15524838647943d52bf5f5ad9be3c1f19d9c5c03a762.png,https://www.afya.com.br/,B,Medium,B,Medium,B,Medium,290,203,205,698,10-06-2022,B,Medium,1771007,0.059393338,29.13084922,2.946862078,19323.62836,1017.952254,4593.951955,6.578096177
agfs,AgroFresh Solutions Inc,USD,NASDAQ NMS - GLOBAL MARKET,Chemicals,https://static.finnhub.io/logo/b57e8700-80cf-11ea-b35b-00000000092a.png,https://www.agrofresh.com/,A,High,BB,Medium,B,Medium,500,301,275,1076,16-04-2022,BBB,High,1592016,1.296179248,16.34147986,2.384778698,16329.40081,787.6596144,7091.027208,5.940031464
agfy,Agrify Corp,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,https://static.finnhub.io/logo/aa5216aab348419b7fcfc5d9d79e4b271d486e16e75a4938dee5bd2343263eb9.png,https://www.agrify.com/,A,High,BB,Medium,BB,Medium,540,361,305,1206,10-06-2022,A,High,1800637,0.860645281,9.182500364,1.441238661,13664.1976,1021.181436,7077.567072,7.185812793
agil,AgileThought Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/becb547f102d410d67137477f782925246bd6ca61915f634a3fa91063ff51d0c.png,https://agilethought.com/,BB,Medium,B,Medium,BB,Medium,340,299,305,944,11-06-2022,BBB,High,1790625,1.36299811,5.162162266,1.46948339,17469.06227,1022.555848,5805.031006,6.89157585
agmh,AGM Group Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,https://static.finnhub.io/logo/7f908b9c-80db-11ea-96c9-00000000092a.png,http://www.agmprime.com/,B,Medium,B,Medium,B,Medium,205,204,210,619,10-06-2022,B,Medium,1705402,0.739990468,11.93190142,-0.101356688,22032.58223,666.2811845,6904.800951,5.250451959
agio,Agios Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/4298fc14-80ce-11ea-ace7-00000000092a.png,https://www.agios.com/,A,High,BB,Medium,BB,Medium,520,303,325,1148,16-04-2022,BBB,High,1439222,0.42951006,21.2639697,1.153220305,20688.66601,675.0146768,3676.763087,4.521190475
agle,Aeglea Bio Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/523351d2-80d2-11ea-b332-00000000092a.png,https://www.aeglea.com/,B,Medium,B,Medium,B,Medium,205,223,200,628,16-09-2022,B,Medium,1636282,0.14982276,6.063242416,2.264090832,14149.14578,877.627105,3573.435888,5.575855042
agnc,AGNC Investment Corp,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,https://static.finnhub.io/logo/2f35e91b0085245b224c9799c269249eec328a9687dcd6c3345b79a268802cb0.png,https://agnc.com/,BB,Medium,B,Medium,BB,Medium,382,242,305,929,16-04-2022,BBB,High,1423689,1.109952398,27.59447151,0.444504829,8750.701323,1079.353748,5887.37038,7.207055684
agri,AgriFORCE Growing Systems Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,https://static.finnhub.io/logo/13b2627f534d45aba679196877fcbf2fe8af01324ddfa2aecc3dbba8c1132239.png,https://agriforcegs.com/,A,High,B,Medium,BB,Medium,510,248,305,1063,11-06-2022,BBB,High,1826397,1.314595138,5.260772411,-0.569854814,5308.638912,741.0205184,4276.101135,5.00344289
agrx,Agile Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,https://static.finnhub.io/logo/ce934c88-80cf-11ea-8207-00000000092a.png,https://www.agiletherapeutics.com/,B,Medium,B,Medium,B,Medium,240,203,260,703,16-04-2022,B,Medium,1261249,0.106237353,24.697309,0.539236274,22271.00172,1010.503317,4060.570368,6.413105668
agys,Agilysys Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/9f139b98-80df-11ea-bde1-00000000092a.png,https://www.agilysys.com/,A,High,BB,Medium,BB,Medium,500,303,300,1103,16-04-2022,BBB,High,78749,1.160725807,27.69618988,-0.668082063,8025.533241,1126.290439,8907.867277,8.182830431
agtc,Applied Genetic Technologies Corp,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/56431592-80cf-11ea-a718-00000000092a.png,https://www.agtc.com/,B,Medium,BB,Medium,BB,Medium,235,323,305,863,16-04-2022,BB,Medium,1273636,0.610960507,8.409465231,2.86973327,18185.56438,1148.279524,9491.237735,8.450860869
ahco,Adapthealth Corp,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/0d255d71bb558e608b96ab76dc546dbaef93419ed054817b132789da3b0c0350.png,https://adapthealth.com/investor-relations/,B,Medium,B,Medium,B,Medium,210,211,235,656,10-06-2022,B,Medium,1725255,0.449914855,28.40995159,1.784901242,10034.75916,1016.917451,3349.256563,6.26453387
ahpi,Allied Healthcare Products Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/a505c155a53bb84a0c27e5a919e287f856f4a255e509bc48f499f9f73b588069.png,http://www.alliedhpi.com/,B,Medium,B,Medium,BB,Medium,210,228,325,763,16-04-2022,BB,Medium,874710,0.207628212,21.30597265,2.45144375,7768.450058,1045.838377,9420.813655,7.87445743
aib,AIB Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,N/A,,,B,Medium,B,Medium,BB,Medium,215,227,300,742,24-05-2022,B,Medium,1882963,1.438382748,12.05569235,1.899661184,22839.11913,560.7146403,6301.524252,4.540635412
adtn,ADTRAN Inc,USD,NASDAQ NMS - GLOBAL MARKET,Communications,https://static.finnhub.io/logo/544d99910973b1d04b345cd611449e802ade0468588c1066ad0a5be905a80a84.png,https://www.adtran.com/,A,High,BB,Medium,BB,Medium,510,308,300,1118,16-04-2022,BBB,High,926282,0.433471568,7.349669647,-0.454930948,10194.01639,1126.082091,3858.452508,6.972022625
adn,Advent Technologies Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/adca3c2e-80da-11ea-9ab0-00000000092a.png,http://amciacquisition.com/,B,Medium,B,Medium,B,Medium,250,203,220,673,20-04-2022,B,Medium,1744494,0.241632849,23.65198506,-0.309735743,9552.064437,1111.803749,8543.625295,8.019290232
aiki,Aikido Pharma Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/b16fc664-80e0-11ea-9b8a-00000000092a.png,https://aikidopharma.com/,B,Medium,B,Medium,B,Medium,200,235,205,640,10-06-2022,B,Medium,12239,1.036630243,22.88754312,0.425353647,13729.68239,751.8211332,9190.407127,6.249188667
akic,Sports Ventures Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,N/A,,,B,Medium,B,Medium,B,Medium,200,205,230,635,11-06-2022,B,Medium,1826574,0.283923732,23.65932113,2.790459522,7996.407205,637.7623327,4880.714896,4.597774086
aip,Arteris Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/6429ccca605b3faa9498cbbc2727b1c4fb8e3c24e577855ff8bf45eeff7d21b2.png,https://www.arteris.com/,A,High,B,Medium,BB,Medium,500,286,300,1086,07-06-2022,BBB,High,1667011,1.045408919,26.96343906,2.880569981,14124.02204,698.6956522,3863.936154,4.686477395
akro,Akero Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/5ac79f50-80da-11ea-8fee-00000000092a.png,https://www.akerotx.com/,B,Medium,B,Medium,BB,Medium,250,246,305,801,10-06-2022,BB,Medium,1744659,0.843135977,17.59019024,2.01908222,7859.952709,1191.184975,8003.55178,8.313463845
airt,Air T Inc,USD,NASDAQ NMS - GLOBAL MARKET,Logistics and Transportation,https://static.finnhub.io/logo/9e54807a-80df-11ea-9dbf-00000000092a.png,http://www.airt.net/,B,Medium,B,Medium,BB,Medium,234,210,325,769,16-04-2022,BB,Medium,353184,1.361175198,22.81887092,-0.256048443,24242.60865,965.204756,9615.742537,7.50551831
aimc,Altra Industrial Motion Corp,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,https://static.finnhub.io/logo/9da7f902-80df-11ea-b5a0-00000000092a.png,https://www.altramotion.com/,A,High,BB,Medium,BB,Medium,525,315,305,1145,16-04-2022,BBB,High,1374535,1.335963676,19.91362003,0.648126044,6360.761399,554.6065852,7474.429905,4.772915235
akba,Akebia Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/7d6670f8-80cf-11ea-aab1-00000000092a.png,https://akebia.com/,B,Medium,B,Medium,B,Medium,200,218,215,633,16-04-2022,B,Medium,1517022,0.120538206,12.21135081,1.554884707,24378.48388,970.3364159,8024.573856,7.151279398
airg,Airgain Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/ff72eaca-80db-11ea-a64a-00000000092a.png,http://www.airgain.com/,A,High,BB,Medium,BB,Medium,500,300,330,1130,16-04-2022,BBB,High,1272842,1.28391777,7.865312088,0.920247603,7475.29375,1158.470219,4525.317939,7.302951974
airs,Airsculpt Technologies Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/e5484b255e157a1ac5f11571a56a7a14e23cb71d6cf02440a54c447cae42e82a.png,https://elitebodysculpture.com/,B,Medium,B,Medium,B,Medium,210,201,205,616,11-06-2022,B,Medium,1870940,0.572054272,25.35362426,1.92359402,15106.86438,871.8171321,7512.601515,6.491071056
akam,Akamai Technologies Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/0982f80bff901e6c53bbeda92444bf52ccfe7fb4b559716e0e2bc14037d6ca3f.png,https://www.akamai.com/,A,High,BB,Medium,BB,Medium,515,341,305,1161,16-04-2022,BBB,High,1086222,0.92748827,11.63811237,1.228018914,9554.213734,502.04346,8454.306173,4.729540641
aku,Akumin Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/60c47c38-80db-11ea-aa7b-00000000092a.png,https://www.akumin.com,BBB,High,BB,Medium,BB,Medium,455,347,300,1102,21-04-2022,BBB,High,1776197,0.235935931,9.005735727,-0.236733076,23521.15352,1155.767504,7091.491172,7.920392856
akus,Akouos Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/a33692c919e7f03a35025ca5873e5f14ee8f53cd5bc190cd22d677f58ceaf538.png,https://akouos.com/,B,Medium,B,Medium,B,Medium,205,221,295,721,10-06-2022,B,Medium,1722271,1.112843907,12.38737386,-0.157150109,13086.7903,795.0086356,3591.104498,5.136198156
akts,Akoustis Technologies Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/c87e2de6-80db-11ea-b469-00000000092a.png,https://ir.akoustis.com/,B,Medium,BB,Medium,BBB,High,222,302,428,952,16-04-2022,BBB,High,1584754,1.067657421,13.90070987,0.970180249,19553.27736,621.4909912,4934.434968,4.535009382
aktx,Akari Therapeutics PLC,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,https://static.finnhub.io/logo/6566bacc-80cf-11ea-a49e-00000000092a.png,http://akaritx.com/,B,Medium,B,Medium,BB,Medium,225,216,305,746,16-04-2022,B,Medium,1541157,0.137396049,5.913414778,1.148862549,13620.73749,1124.526651,4126.171289,7.031364696
albo,Albireo Pharma Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/b888b486-80df-11ea-bc00-00000000092a.png,https://albireopharma.com/,A,High,BB,Medium,BB,Medium,500,300,310,1110,10-06-2022,BBB,High,1322505,0.224500719,17.32843405,2.948386622,23647.84834,1179.731522,4582.289015,7.446758168
akya,Akoya Biosciences Inc,USD,NASDAQ NMS - GLOBAL MARKET,Life Sciences Tools and Services,https://static.finnhub.io/logo/ebaa6db90afb3fd57e3402e38731e2ac663ddb7015f44ae0c020a525a4e80832.png,https://www.akoyabio.com/,A,High,BB,Medium,B,Medium,512,303,215,1030,10-06-2022,BBB,High,1711933,0.394884842,6.99564223,1.221291996,10904.07478,727.7474881,3463.47269,4.742864057
alco,Alico Inc,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,https://static.finnhub.io/logo/95b11e40-80df-11ea-8e03-00000000092a.png,https://www.alicoinc.com/,A,High,BB,Medium,BB,Medium,500,300,300,1100,16-04-2022,BBB,High,3545,1.025855246,24.03583741,2.450526916,13457.89346,946.105616,4789.620257,6.234092857
aldx,Aldeyra Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/4b4f9dba-80cf-11ea-87c6-00000000092a.png,https://www.aldeyra.com/,B,Medium,B,Medium,B,Medium,231,261,235,727,16-04-2022,B,Medium,1341235,0.926306915,28.19878094,0.828117062,21607.15625,979.0754518,3349.974094,6.07344536
alec,Alector Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/871e51b8-80da-11ea-b167-00000000092a.png,https://alector.com,B,Medium,B,Medium,BB,Medium,240,277,300,817,10-06-2022,BB,Medium,1653087,1.164329897,12.8055012,0.190655483,8109.739784,1130.850996,6874.919144,7.719451674
algm,Allegro Microsystems Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/20eb4170e5f97f9a34699f366ad26aa5e0bcc1b90d5ba7ceca4d2ea325c798dc.png,https://www.allegromicro.com/en,A,High,BB,Medium,B,Medium,542,314,250,1106,10-06-2022,BBB,High,866291,0.554328234,12.79004019,0.135537562,22454.22887,1022.035272,6709.985597,7.110959832
alf,Alfi Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/954cad65a4d7e526ef98b990ffa89eaef29832cb3309ee729758201a938bb326.png,https://www.getalfi.com/,B,Medium,B,Medium,BB,Medium,225,260,315,800,11-06-2022,BB,Medium,1833908,1.406141471,5.442886151,1.950610753,5713.841931,546.4667877,4706.500855,4.064336029
algn,Align Technology Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static4.finnhub.io/file/publicdatany2/stock_logo/ALGN_4295900190.png,https://www.aligntech.com/,B,Medium,B,Medium,B,Medium,235,285,255,775,16-04-2022,BB,Medium,1097149,1.453482656,14.08450376,-0.495340998,11167.33676,573.0222258,6590.668813,4.664326982
algs,Aligos Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/6b5a2554225d2f95a883cfe8cf08836e3f393f6b9ba4ee3a8276ca38e48f43ae.png,https://www.aligos.com/,B,Medium,B,Medium,B,Medium,210,222,235,667,10-06-2022,B,Medium,1799448,0.810514735,5.934734834,2.922800408,22940.13141,1113.255053,8777.396847,8.09656246
alhc,Alignment Healthcare LLC,USD,NASDAQ NMS - GLOBAL MARKET,N/A,https://static.finnhub.io/logo/de5dbbf80fc814b921a6c8c5dbf9419a4bf46742aaa0f34752661418ffaa4158.png,https://www.alignmenthealthcare.com,B,Medium,BB,Medium,B,Medium,210,302,256,768,10-06-2022,BB,Medium,1832466,1.061912776,6.553587782,2.781133161,12484.37699,867.7779654,6343.808429,6.186288295
alks,Alkermes Plc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/9187a488-80df-11ea-8157-00000000092a.png,http://www.alkermes.com/,BBB,High,BB,Medium,BB,Medium,415,302,333,1050,16-04-2022,BBB,High,1520262,0.999675417,14.49253416,-0.120265094,8816.254284,601.7769509,5996.395467,4.673475623
alim,Alimera Sciences Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,https://static.finnhub.io/logo/911aa6ee-8100-11ea-ae7f-00000000092a.png,http://www.alimerasciences.com/,B,Medium,B,Medium,B,Medium,220,228,243,691,16-04-2022,B,Medium,1267602,0.139996594,18.83952335,0.157883392,17214.46228,1128.950889,3370.897137,6.877406543
algt,Allegiant Travel Co,USD,NASDAQ NMS - GLOBAL MARKET,Airlines,https://static.finnhub.io/logo/8f1d001c-80df-11ea-9290-00000000092a.png,https://www.allegiantair.com/,B,Medium,B,Medium,B,Medium,287,208,248,743,16-04-2022,B,Medium,1362468,0.259254405,21.14657763,-0.762620864,19018.81517,1144.367369,9418.560873,8.413282525
aih,Aesthetic Medical International Holdings Group Ltd,CNY,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/697bd3e4-81d2-11ea-8587-00000000092a.png,http://www.pengai.com.cn,B,Medium,B,Medium,BB,Medium,220,250,300,770,10-06-2022,BB,Medium,1757143,0.361777723,7.670102686,1.8964919,18453.45648,1077.950109,7820.131553,7.673097613
alkt,Alkami Technology Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/4d26995d74a0ad752eb680076961f46e4e33333cf4615fa33aeb2e0789a1971e.png,https://www.alkami.com/,B,Medium,BB,Medium,B,Medium,280,305,260,845,10-06-2022,BB,Medium,1529274,0.089339665,17.84737249,0.033784665,9521.193349,1068.472789,4257.383794,6.758307456
alny,Alnylam Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/f84d39ef1ff5def1044225ef2ea4a1ed1f2deca8bc5d338574d2991c88959b10.png,https://www.alnylam.com/,BB,Medium,BB,Medium,BB,Medium,331,346,325,1002,16-04-2022,BBB,High,1178670,0.893455053,15.44394803,0.433940357,12208.28988,570.0549894,7260.278339,4.810169835
allt,Allot Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/9564945e-80df-11ea-9144-00000000092a.png,https://www.allot.com,A,High,BB,Medium,BB,Medium,508,324,310,1142,16-04-2022,BBB,High,1365767,1.262546875,17.82564479,0.303189435,18686.32038,1179.990307,7457.293379,8.133184775
allo,Allogene Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/c257caf6-80da-11ea-8622-00000000092a.png,https://allogene.com/,A,High,BB,Medium,BB,Medium,535,324,305,1164,10-06-2022,BBB,High,1737287,1.16425047,11.54881571,1.070247564,15432.0646,822.5032813,5991.418061,5.861989987
amat,Applied Materials Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/907771b0-80df-11ea-848b-00000000092a.png,https://www.appliedmaterials.com/,A,High,BB,Medium,BB,Medium,525,317,300,1142,16-04-2022,BBB,High,6951,1.083890581,25.57231003,2.095044512,24914.98134,989.3491952,6082.241387,6.787564601
amd,Advanced Micro Devices Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/AMD_4295903297.jpeg,https://www.amd.com/en,B,Medium,B,Medium,B,Medium,200,208,200,608,16-04-2022,B,Medium,2488,1.104512406,26.99572764,2.9659848,11198.23067,1040.846025,5538.314636,6.91932844
atvi,Activision Blizzard Inc,USD,NASDAQ NMS - GLOBAL MARKET,Media,https://static.finnhub.io/logo/74116cec-80fc-11ea-bc98-00000000092a.png,https://www.activisionblizzard.com/,B,Medium,BB,Medium,BB,Medium,280,347,330,957,16-04-2022,BBB,High,718877,0.918565387,28.02801938,1.36396,6459.367794,935.1854722,3076.464662,5.757405017
avgo,Broadcom Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/8ef67930-80d3-11ea-abb0-00000000092a.png,https://www.broadcom.com,B,Medium,B,Medium,B,Medium,210,212,200,622,16-04-2022,B,Medium,1730168,0.894353256,10.3058442,0.010902436,20723.34678,913.2967787,5248.330293,6.175593351
